,reasoning,answer,confidence,question,actual,correct
617,"To find out how many hours Alani needs to baby-sit to earn $75, we first determine her earnings per hour. She earned $45 for 3 hours, so her hourly rate is $45 / 3 = $15 per hour. Now, we divide $75 by her hourly rate of $15 to find out how many hours she needs to babysit: $75 / $15 = 5 hours.",5.0,1.0,"Alani earned $45 for 3 hours of baby-sitting. At the same rate, for how many hours would she need to baby-sit to earn $75?",5,True
618,"The teacher works 5 periods a day and earns $5 per period. His daily earnings are 5 periods * $5 = $25. He works 24 days each month, so his monthly earnings are 24 days * $25 = $600. Over 6 months, his total earnings would be 6 months * $600 = $3600.",3600.0,1.0,A teacher teaches 5 periods a day and works 24 days a month. He is paid $5 per period. if he has been working for 6 months now how much has he earned in total?,3600,True
619,"The ratio of red candles to blue candles is given as 5:3. This means for every 5 red candles, there are 3 blue candles. If Avianna has 45 red candles, we can set up a proportion to find the number of blue candles. Let x represent the number of blue candles. The ratio can be expressed as: 5/3 = 45/x. Cross-multiplying gives us 5x = 135. Dividing both sides by 5 gives x = 27. Thus, Avianna had 27 blue candles.",27.0,1.0,"On her birthday, Avianna bought red candles and blue candles in the ratio of 5:3. If Avianna had 45 red candles on her birthday, how many blue candles did she have?",27,True
620,"Mary spent a total of $50 * 2 + $100 = $200. Since Mary and Rose spent the same amount, Rose also spent $200. Rose bought a pair of shoes for $150, leaving her with $200 - $150 = $50 to spend on two decks of basketball cards. Therefore, the cost of one deck of basketball cards is $50 / 2 = $25.",25.0,1.0,Mary and Rose went shopping to buy presents. They spent the same amount. Mary bought two pairs of sunglasses for $50 each and a pair of jeans for $100.  Rose bought a pair of shoes at $150 and two decks of basketball cards. How much did one deck of basketball cards cost?,25,True
621,"Bom has 300 watermelon seeds. Gwi has 40 more seeds than Bom, so Gwi has 300 + 40 = 340 seeds. Yeon has three times as many seeds as Gwi, so Yeon has 3 * 340 = 1020 seeds. Adding them together, Bom + Gwi + Yeon = 300 + 340 + 1020 = 1660 seeds.",1660.0,1.0,"Yeon has three times as many watermelon seeds as Gwi. Gwi has 40 more watermelon seeds than Bom. If Bom has 300 watermelon seeds, how many seeds do they have together?",1660,True
622,"Jasmine's shoe size is 7. Alexa's shoes are twice as big as Jasmine's, which means Alexa's shoe size is 2 * 7 = 14. Therefore, the combined shoe size for both of them is 7 + 14 = 21.",21.0,1.0,"Jasmine and her older sister Alexa went to the store to buy shoes. Alexa's shoes are twice as big as Jasmine's shoes. If Jasmine's shoe size is 7, what's the combined shoe size for both of them?",21,True
623,"To find the total number of stripes on all of Vaishali's hats, we calculate the total stripes from each category of hats separately and then sum them up. For the hats with 3 stripes: 4 hats * 3 stripes = 12 stripes, for the 4 stripe hats: 3 hats * 4 stripes = 12 stripes, for the hats with no stripes: 6 hats * 0 stripes = 0 stripes, and for the 5 stripe hats: 2 hats * 5 stripes = 10 stripes. Finally, we sum these totals: 12 + 12 + 0 + 10 = 34 stripes. Therefore, the combined total number of stripes is 34.",34.0,1.0,"Vaishali has 4 hats, each with three stripes.  She also has three hats with four stripes each, six hats with no stripes, and another two hats with 5 stripes each.  What is the combined total number of stripes Vaishali has on all of her hats?",34,True
624,"The baker originally has 10 cheesecakes on display and 15 in the fridge, making a total of 25 cheesecakes. After selling 7 from the display, there are 3 cheesecakes left on display (10 - 7 = 3). The total number of cheesecakes left to be sold is the sum of the remaining cheesecakes on display and the ones in the fridge (3 + 15 = 18).",18.0,1.0,"A baker has 10 cheesecakes on the display while 15 more are still in the fridge. If the baker has sold 7 cheesecakes from the display, how many more cheesecakes are left to be sold?",18,True
625,"Tina has 14 keys left to clean, and it takes her 3 minutes to clean each key. Therefore, the total time to clean the remaining keys is 14 keys * 3 minutes/key = 42 minutes. After cleaning the keys, Tina needs to complete her homework which takes an additional 10 minutes. Thus, the total time required is 42 minutes + 10 minutes = 52 minutes.",52.0,1.0,"Tina is working on her homework when she realizes she's having a hard time typing out her answers on her laptop because a lot of the keys are sticky. She is trying to get her homework done before dinner, though, so she needs to decide if she has time to clean her keyboard first. Tina knows her assignment will only take 10 minutes to complete. Dinner will be ready at 5:30 p.m. Tina decides to time how long it takes to remove and clean one key and will then multiply that time by how many keys she needs to fix. She counts 15 keys that are sticky and times it to take 3 minutes to clean one. After Tina has cleaned one key, there are 14 left to clean. How many minutes total will it take for Tina to both clean the remaining keys and finish her assignment?",52,True
626,"Jacob is currently 24 years old, so Tony, being half Jacob's age, is currently 12 years old. In 6 years, Tony will be 12 + 6 = 18 years old.",18.0,1.0,Jacob is 24 years now. His brother Tony is half Jacob's age. In 6 years how old will tony be?,18,True
627,"James buys 200 tickets at 2 dollars each, which costs him 200 * 2 = 400 dollars. 20% of the 200 tickets are winners, which means he has 0.20 * 200 = 40 winning tickets. Of these winners, 80% win 5 dollars, which is 0.80 * 40 = 32 tickets, totaling 32 * 5 = 160 dollars. The remaining tickets are winners with an average win of 10 dollars. There are 40 - 32 = 8 tickets winning 10 dollars each, yielding 8 * 10 = 80 dollars. Additionally, there is 1 grand prize ticket for 5,000 dollars. Thus, the total winnings are 160 + 80 + 5000 = 5240 dollars. Profit is calculated as total winnings minus total cost, which is 5240 - 400 = 4840 dollars. Therefore, James profits 4840 dollars.",4840.0,1.0,"James buys 200 lotto tickets for 2 dollars each.  Of those tickets 20% are winners.  80% of the winners are for 5 dollars. 1 ticket is the grand prize of $5,000.  The other tickets win an average of $10.  How much did he profit?",4830,False
628,"Michelangelo has 28 ceilings in total. This week, he paints 12 ceilings. Therefore, after this week, the number of ceilings left is 28 - 12 = 16. Next week, he will paint 1/4 of the number of ceilings he painted this week, which is 1/4 * 12 = 3 ceilings. Therefore, after next week, the number of ceilings left is 16 - 3 = 13.",13.0,1.0,"Michelangelo has 28 ceilings to paint. This week, he paints 12 of them. Next week, he will paint 1/4 the number of ceilings he did this week. How many ceilings will be left to paint after next week?",13,True
629,"Alex starts with 600 meters of silk. He gives 5 friends 20 meters each, which totals 5 * 20 = 100 meters. After giving away the silk, he has 600 - 100 = 500 meters left. Each dress requires 5 meters of silk, so the number of dresses Alex can make is 500 / 5 = 100 dresses.",100.0,1.0,Alex makes luxury dresses out of silk. Each dress needs 5 meters of silk and Alex has 600 meters of silk in storage. His friends also want to learn how to make these dresses so Alex gives all 5 of them 20 meters of silk each. He uses the rest to make dresses himself. How many dresses can Alex make?,100,True
630,"To find the total distance Tony needs to drive, we add the distances of all his errands: 10 miles (groceries) + 15 miles (haircut) + 5 miles (doctor's appointment) = 30 miles. Halfway through his errands would be half of the total distance: 30 miles / 2 = 15 miles.",15.0,1.0,"Tony has to run several errands in a day.  He needs to drive 10 miles to get groceries, 15 miles to get a haircut and 5 miles to go to a doctor's appointment.  How many miles will Tony have driven when he is halfway through driving around for his errands?",15,True
631,"There are 12 floors in total, where half (6 floors) have 6 apartments each and the other half (6 floors) have 5 apartments each. The total number of apartments is (6 floors * 6 apartments) + (6 floors * 5 apartments) = 36 + 30 = 66 apartments. Each apartment can accommodate 4 residents, so the total maximum number of residents is 66 apartments * 4 residents/apartment = 264 residents.",264.0,1.0,"In the city, there is a block of flats. This block has 12 floors. Half of the floors have 6 apartments and the other half have 5 apartments. One apartment can accommodate a maximum of 4 residents. What is the maximum number of residents that can live in this block of flats?",264,True
632,"The bus has a capacity of 200 people. For the first trip, it carried 3/4 of its capacity, which is (3/4) * 200 = 150 people. For the return trip, it carried 4/5 of its capacity, which is (4/5) * 200 = 160 people. Adding those two numbers gives the total number of people carried on both trips: 150 + 160 = 310.",310.0,1.0,"A bus has a capacity of 200 people. If it carried 3/4 of its capacity on its first trip from city A to city B and 4/5 of its capacity on its return trip, calculate the total number of people the bus carried on the two trips?",310,True
633,"Quinton gave a total of 18 (Ms. Delmont's class) + 16 (Mrs. Donnelly's class) + 4 (Ms. Delmont, Mrs. Donnelly, school nurse, school principal) cupcakes. That sums up to 18 + 16 + 4 = 38 cupcakes given away. Starting with 40 cupcakes and subtracting 38 gives 40 - 38 = 2 cupcakes left.",2.0,1.0,"Quinton brought 40 cupcakes to school on his birthday. He gave a cupcake to each of the 18 students in Ms. Delmont's class. He also gave a cupcake to each of the 16 students in Mrs. Donnelly's class. He also gave a cupcake to Ms. Delmont, Mrs. Donnelly, the school nurse, and the school principal. How many cupcakes did he have left over?",2,True
